2025-05-29 11:17:57,565 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-05-29 11:18:01,033 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-05-29 11:18:04,417 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 08:11:17,089 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 08:11:17,154 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 08:11:17,215 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 08:11:17,217 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:11:17,217 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 08:11:17,497 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:11:17,497 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 08:11:17,901 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:11:17,937 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 08:12:11,911 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne ukoncen.
2025-07-03 08:13:57,692 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 08:13:57,769 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 08:13:57,778 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 08:13:57,780 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:13:57,780 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 08:13:58,161 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:13:58,161 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 08:13:58,517 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:13:58,558 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 08:14:10,189 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 08:14:10,248 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 08:14:10,248 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 08:14:10,258 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:14:10,258 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
2025-07-03 08:14:10,606 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul EventLog byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:14:10,606 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: TimeSync
2025-07-03 08:14:10,957 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul TimeSync byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:14:10,983 INFO  DiagnosticService.Logging.Log4NetLoggingService - Výstupní soubor vytvoren: output/diagnostics.json
2025-07-03 08:14:48,590 INFO  DiagnosticsService.Program - Inicializuji MyService...
2025-07-03 08:14:48,654 INFO  DiagnosticService.Logging.Log4NetLoggingService - MyService byl úspešne inicialízován
2025-07-03 08:14:48,654 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: DeviceInfo
2025-07-03 08:14:48,654 INFO  DiagnosticService.Logging.Log4NetLoggingService - Modul DeviceInfo byl úspešne inicializován, probehl, a byl ukoncen..
2025-07-03 08:14:48,654 INFO  DiagnosticService.Logging.Log4NetLoggingService - Inicializuji modul: EventLog
